id,title,price_raw,price_uah,negotiable,area_m2,district,city,listing_date,url
890977642,"Оренда Смарт квартира, з паркінгом, м. Славутич. Без комісії!",12 000 грн.,12000.0,False,20 м²,Дарницький,Київ,01 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-smart-kvartira-z-parkngom-m-slavutich-bez-koms-IDYirZ8.html?search_reason=search%7Cpromoted
913085649,Без % від власника! 3К Палац Украіна 90м2  ГАЗ І СВІТЛО!,43 992.67 грн.,43992.67,False,90 м²,Печерський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/bez-vd-vlasnika-3k-palats-ukrana-90m2-gaz-svtlo-IDZNdhT.html?search_reason=search%7Cpromoted
920841702,"Оренда дизайнерської квартири Жк Нова Англія,буд.Брайтон Голосієво",37 393.77 грн.,37393.77,False,42 м²,Голосіївський,Київ,25 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-dizaynersko-kvartiri-zhk-nova-anglya-bud-brayton-golosvo-ID10jKZv.html?search_reason=search%7Cpromoted
915961738,Костянтинівська 4-кімнатна 2-рівнева квартира,45 000 грн.Договірна,45000.0,True,95 м²,Шевченківський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/kostyantinvska-4-kmnatna-2-rvneva-kvartira-IDZZhuq.html?search_reason=search%7Corganic
919752577,"Оренда 1к квартира 44 м2 ЖК Svitlo Park (Світло Парк), метро Видубічі, Перша сдача",30 000 грн.,30000.0,False,45 м²,Голосіївський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartira-44-m2-zhk-svitlo-park-svtlo-park-metro-vidubch-persha-sdacha-ID10fbEZ.html?search_reason=search%7Corganic
921018490,"Чудова 3-x кім., квартира в будинку з котельнею та генератором вул. А.Аболмасова 7 (Панельна), Лівобережна",35 194.13 грн.,35194.13,False,74 м²,Дніпровський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/chudova-3-x-km-kvartira-v-budinku-z-kotelneyu-ta-generatorom-vul-a-abolmasova-7-panelna-lvoberezhna-ID10kuYV.html?search_reason=search%7Corganic
919403890,"Оренда БЕЗ КОМІСІЇ ЖК WelcomeHome Стеценка,75 м.Академ,Нивки,Сирец.Шевч",18 000 грн.,18000.0,False,37 м²,Святошинський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-bez-koms-zhk-welcomehome-stetsenka-75-m-akadem-nivki-sirets-shevch-ID10dIX0.html?search_reason=search%7Corganic
920077308,"Здається 1-к. квартира без %, Грейт, Славутич, Дніпровська набережна",35 194.13 грн.,35194.13,False,45 м²,Дарницький,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/zdatsya-1-k-kvartira-bez-greyt-slavutich-dnprovska-naberezhna-ID10gy8A.html?search_reason=search%7Corganic
921064411,"1-нокімнатна квартира Кондратюка,4, Мінський масив, Оболонський р-н",8 500 грн.,8500.0,False,22 м²,Оболонський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/1-nokmnatna-kvartira-kondratyuka-4-mnskiy-masiv-obolonskiy-r-n-ID10kGWB.html?search_reason=search%7Corganic
920936848,"Оренда просторої 4 -х кімнатної дворівневої квартири,",70 388.27 грн.,70388.27,False,130 м²,Печерський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-prostoro-4-h-kmnatno-dvorvnevo-kvartiri-ID10k9K8.html?search_reason=search%7Corganic
921079255,Здається в оренду двокімнатна квартира. Перша здача. Березняки.,25 000 грн.,25000.0,False,65 м²,Дніпровський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/zdatsya-v-orendu-dvokmnatna-kvartira-persha-zdacha-bereznyaki-ID10kKN1.html?search_reason=search%7Corganic
919958364,Оренда від власника. Нова квартира 50 кв м. Біля лісу - Феофанія  - 10 хв метро Теремки.,20 000 грн.Договірна,20000.0,True,50 м²,Голосіївський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-vd-vlasnika-nova-kvartira-50-kv-m-blya-lsu-feofanya-10-hv-metro-teremki-ID10g3c8.html?search_reason=search%7Corganic
920709195,"Оренда  Варшавський плюс , перша сдача, без %",26 000 грн.,26000.0,False,44 м²,Подільський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-varshavskiy-plyus-persha-sdacha-bez-ID10jcvj.html?search_reason=search%7Corganic
921476505,Власник Перша здача Окленд Okland Повітряних сил Соломянський Вокзальна центр,28 000 грн.,28000.0,False,47 м²,Солом'янський,Київ,24 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/vlasnik-persha-zdacha-oklend-okland-povtryanih-sil-solomyanskiy-vokzalna-tsentr-ID10mq8h.html?search_reason=search%7Cpromoted
919794251,"Здається 2х кімн.квартира вул.Б.Гмирі 9в, Позняки",19 000 грн.,19000.0,False,83 м²,Дарницький,Київ,25 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/zdatsya-2h-kmn-kvartira-vul-b-gmir-9v-poznyaki-ID10fmw9.html?search_reason=search%7Cpromoted
919962201,Здається простора трикімнатна квартира вул.Сальского47.,22 000 грн.,22000.0,False,93 м²,Подільський,Київ,25 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/zdatsya-prostora-trikmnatna-kvartira-vul-salskogo47-ID10g4c1.html?search_reason=search%7Cpromoted
921243731,"Оренда мансардної квартири 71 м2 в ЖК Комфорт Таун, Регенераторна, 4",26 000 грн.,26000.0,False,71 м²,Дніпровський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-mansardno-kvartiri-71-m2-v-zhk-komfort-taun-regeneratorna-4-ID10lrzR.html?search_reason=search%7Corganic
919875901,Оренда 3к квартири ЖК Престиж Хол Тютюнника 37/1,65 989 грн.,65989.0,False,119 м²,Печерський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-3k-kvartiri-zhk-prestizh-hol-tyutyunnika-37-1-ID10fHK5.html?search_reason=search%7Corganic
920195730,"КВАРТИРА ДЛЯ СІМ'Ї! Оренда 4-к на Печерську, Лесі Українки 2, ТЦ Гулівер та БЦ Парус. Кловська, Палац спорту",27 000 грн.,27000.0,False,77 м²,Печерський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/kvartira-dlya-sm-orenda-4-k-na-pechersku-les-ukranki-2-tts-gulver-ta-bts-parus-klovska-palats-sportu-ID10h2VC.html?search_reason=search%7Corganic
919735395,Власник! Оренда 1к Осокорки Дніпровська Набережна в ЖК River Stone Ривер Стоун,32 000 грн.,32000.0,False,55 м²,Дарницький,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/vlasnik-orenda-1k-osokorki-dnprovska-naberezhna-v-zhk-river-stone-river-stoun-ID10f7bR.html?search_reason=search%7Corganic
921246970,"Оренда 2-кім квартири (дві спальні) в ЖК Комфорт Таун, Соборности, 17",27 000 грн.,27000.0,False,67 м²,Дніпровський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-2-km-kvartiri-dv-spaln-v-zhk-komfort-taun-sobornosti-17-ID10lsq6.html?search_reason=search%7Corganic
920654561,"Оренда БЕЗ КОМІСІЇ. Здам 2к квартиру Троєщина, Червоної Калини 81. Газова плита, 8 поверх",10 000 грн.,10000.0,False,52 м²,Деснянський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-bez-koms-zdam-2k-kvartiru-troschina-chervono-kalini-81-gazova-plita-8-poverh-ID10iYj7.html?search_reason=search%7Corganic
921416781,"Оренда 1-к квартири в ЖК ""Перлина Нивок"" вул. Данила Щербаківського, 52",15 000 грн.,15000.0,False,60 м²,Подільський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-1-k-kvartiri-v-zhk-perlina-nivok-vul-danila-scherbakvskogo-52-ID10maAZ.html?search_reason=search%7Corganic
920164578,"Поділ.1-к.30м2.Свіжий ремонт бойлер сма газ wi-fi.Метро,15хв пішки",8 899 грн.,8899.0,False,30 м²,Подільський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/podl-1-k-30m2-svzhiy-remont-boyler-sma-gaz-wi-fi-metro-15hv-pshki-ID10gUQa.html?search_reason=search%7Corganic
919702868,Оренда 4к вул. Омеляновича-Павленка (Суворова) 13 М Арсенальна,29 999 грн.Договірна,29999.0,True,130 м²,Печерський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-4k-vul-omelyanovicha-pavlenka-suvorova-13-m-arsenalna-ID10eYJe.html?search_reason=search%7Corganic
920324100,Тотальный ретро-хардкор на Червоной Калины 35,7 500 грн.,7500.0,False,65 м²,Деснянський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/totalnyy-retro-hardkor-na-chervonoy-kaliny-35-ID10hAl6.html?search_reason=search%7Corganic
915365258,"2-кім роздільна, 6-поверх, КПІ Берестейський проспект 11 Manhattan",43 992.67 грн.,43992.67,False,53 м²,Шевченківський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/2-km-rozdlna-6-poverh-kp-beresteyskiy-prospekt-11-manhattan-IDZVMjM.html?search_reason=search%7Cpromoted
920463695,"2 роздільна, Воскресенка Остафія Дашкeвича, Газ, 2 поверх",14 000 грн.,14000.0,False,48 м²,Дніпровський,Київ,20 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/2-rozdlna-voskresenka-ostafya-dashkevicha-gaz-2-poverh-ID10iaED.html?search_reason=search%7Cpromoted
921015691,"ЖК Дельмар (Delmar), Новопечерські Липки. Власник. 1-к. 49 м2",31 500 грн.,31500.0,False,49 м²,Печерський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/zhk-delmar-delmar-novopechersk-lipki-vlasnik-1-k-49-m2-ID10kufN.html?search_reason=search%7Cpromoted
920656388,Оренда від власника 1к студія ЖК Діброва Парк | вул. Некрасова | м. Сирець,15 000 грн.,15000.0,False,19 м²,Подільський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-vd-vlasnika-1k-studya-zhk-dbrova-park-vul-nekrasova-m-sirets-ID10iYMA.html?search_reason=search%7Corganic
921069921,Здаємо смарт квартиру 21м2 з ремонтом в ЖК Комфорт-Таун,13 500 грн.,13500.0,False,21 м²,Дніпровський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/zdamo-smart-kvartiru-21m2-z-remontom-v-zhk-komfort-taun-ID10kImt.html?search_reason=search%7Corganic
921094531,Энтузиастов двухкомнатная срочно сдам квартиру,15 000 грн.,15000.0,False,72 м²,Дніпровський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/entuziastov-dvuhkomnatnaya-srochno-sdam-kvartiru-ID10kOLp.html?search_reason=search%7Corganic
921221480,Квартира від власника,9 000 грн.,9000.0,False,40 м²,Святошинський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/kvartira-vd-vlasnika-ID10llMY.html?search_reason=search%7Corganic
919947214,"двокімнатна квартира на Академіка Глушкова, 9В",22 000 грн.,22000.0,False,71 м²,Голосіївський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/dvokmnatna-kvartira-na-akademka-glushkova-9v-ID10g0ii.html?search_reason=search%7Corganic
919263752,"2-х кім. в ЖК Милославичи, вул. Закревського 99",10 000 грн.,10000.0,False,67 м²,Деснянський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/2-h-km-v-zhk-miloslavichi-vul-zakrevskogo-99-ID10d8uI.html?search_reason=search%7Corganic
921020665,"Оренда 2 к ЖК «Комфорт -таун»,вул Регенераторна 4 корпус 5",30 000 грн.,30000.0,False,61.30 м²,Дніпровський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-2-k-zhk-komfort-taun-vul-regeneratorna-4-korpus-5-ID10kwy1.html?search_reason=search%7Corganic
921031842,Двокімнатна . ЖК Венеція.  вул. Степана Рудницького 19/14.  метро «Іподром» 10 хв пішки  27500 грн.,27 500 грн.,27500.0,False,52.80 м²,Голосіївський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/dvokmnatna-zhk-venetsya-vul-stepana-rudnitskogo-19-14-metro-podrom-10-hv-pshki-27500-grn-ID10kysi.html?search_reason=search%7Corganic
921243369,3 х квмнатна  з гаражем.Власник.,22 000 грн.,22000.0,False,80 м²,Оболонський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/3-h-kvmnatna-z-garazhem-vlasnik-ID10lru1.html?search_reason=search%7Corganic
920369856,"ЖК Рівʼєра 3 кімнатна квартира | ГАЗ , ЖК Ривьера метро Славутич вул. Алімпія Галика 75г",32 000 грн.,32000.0,False,95 м²,Дарницький,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/zhk-rvra-3-kmnatna-kvartira-gaz-zhk-rivera-metro-slavutich-vul-almpya-galika-75g-ID10hMf6.html?search_reason=search%7Corganic
911602430,Здам затишну  3-х кімнатну квартиру ЖК Chicago central house,70 388.27 грн.,70388.27,False,88 м²,Голосіївський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/zdam-zatishnu-3-h-kmnatnu-kvartiru-zhk-chicago-central-house-IDZGZr0.html?search_reason=search%7Cpromoted
921098368,"Без комісії. 2-к квартира в центрі, бул. Лесі Українки метро Печерська, Кловська.",30 000 грн.,30000.0,False,60 м²,Печерський,Київ,24 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/bez-koms-2-k-kvartira-v-tsentr-bul-les-ukranki-metro-pecherska-klovska-ID10kPLi.html?search_reason=search%7Cpromoted
920235211,Французький квартал 2 після ремонту Власник,48 391.93 грн.,48391.93,False,47 м²,Печерський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/frantsuzkiy-kvartal-2-pslya-remontu-vlasnik-ID10hddp.html?search_reason=search%7Corganic
920813851,"Оренда квартири, Черчилля 93, Укриття, м. Лісова, ТЦ Даринок",9 000 грн.,9000.0,False,26 м²,Деснянський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-cherchillya-93-ukrittya-m-lsova-tts-darinok-ID10jDKj.html?search_reason=search%7Corganic
914011482,Оренда 3к кв. 104 м² ЖК «ВЕНЕЦІЯ» Теремки-2 власник без % ГЕНЕРАТОР,26 999 грн.,26999.0,False,104 м²,Голосіївський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-3k-kv-104-m-zhk-venetsya-teremki-2-vlasnik-bez-generator-IDZR68G.html?search_reason=search%7Corganic
920370841,Здам 1 кімнатну вул. Хорольська 1 А поручь Мега-Сити Вільна,11 000 грн.,11000.0,False,47 м²,Дніпровський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/zdam-1-kmnatnu-vul-horolska-1-a-poruch-mega-siti-vlna-ID10hMuZ.html?search_reason=search%7Corganic
920755846,Оренда квартири. ЖК «Паркове місто». Від власника.,25 000 грн.,25000.0,False,48 м²,Подільський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-zhk-parkove-msto-vd-vlasnika-ID10joEK.html?search_reason=search%7Corganic
921244917,"Оренда студії (1-й поверх) в ЖК Комфорт Таун, просп. Соборності, 17",14 500 грн.,14500.0,False,24 м²,Дніпровський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-stud-1-y-poverh-v-zhk-komfort-taun-prosp-sobornost-17-ID10lrSZ.html?search_reason=search%7Corganic
919705919,Здамо в довгострокову оренду 1к. квартира. Троєщина. Милославська 32/5,10 000 грн.,10000.0,False,43 м²,Деснянський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/zdamo-v-dovgostrokovu-orendu-1k-kvartira-troschina-miloslavska-32-5-ID10eZvr.html?search_reason=search%7Corganic
921204691,"Власник. Здам 2кімн з ремонтом. Милославська, 3а. Троєщина.",11 000 грн.,11000.0,False,55 м²,Деснянський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/vlasnik-zdam-2kmn-z-remontom-miloslavska-3a-troschina-ID10lhqb.html?search_reason=search%7Corganic
919975449,Двокімнатна в ЖК Лікоград,18 000 грн.,18000.0,False,61 м²,Голосіївський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/dvokmnatna-v-zhk-lkograd-ID10g7DH.html?search_reason=search%7Corganic
919844135,"Без комісії. Оренда 2-х кім кв по вул Урлівська, Урловская 9, ТЦ Рівер-Молл, метро Осокорки, Позняки",16 000 грн.,16000.0,False,58 м²,Дарницький,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/bez-koms-orenda-2-h-km-kv-po-vul-urlvska-urlovskaya-9-tts-rver-moll-metro-osokorki-poznyaki-ID10fztJ.html?search_reason=search%7Corganic
919123897,Здаю в оренду квартиру 1к виговського 9 ВСЕ НА ВАЙБЕР,5 500 грн.,5500.0,False,25 м²,Подільський,Київ,30 березня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/zdayu-v-orendu-kvartiru-1k-vigovskogo-9-vse-na-vayber-ID10cy6Z.html?search_reason=search%7Cpromoted
870987748,"Відмінна 1-кімнатна квартира ЖК Сирецькі Сади, вул. Виговського 10к.
в",15 980 грн.,15980.0,False,42 м²,Подільський,Київ,25 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/vdmnna-1-kmnatna-kvartira-zhk-siretsk-sadi-vul-vigovskogo-10k-v-IDVVzHu.html?search_reason=search%7Cpromoted
919252583,Золоті ворота Рейтарська Гончара Історичний центр Печерськ Ярославів,85 785.70 грн.,85785.7,False,60 м²,Шевченківський,Київ,21 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/zolot-vorota-reytarska-gonchara-storichniy-tsentr-pechersk-yaroslavv-ID10d5Az.html?search_reason=search%7Cpromoted
920382018,Здам квартиру двокімнатну,9 000 грн.Договірна,9000.0,True,45 м²,Дарницький,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/zdam-kvartiru-dvokmnatnu-ID10hPpg.html?search_reason=search%7Corganic
920199172,3-х кімнатна квартира аренда. М.Позняки (довгостроково),47 952.01 грн.Договірна,47952.01,True,105 м²,Дарницький,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/3-h-kmnatna-kvartira-arenda-m-poznyaki-dovgostrokovo-ID10h3Q8.html?search_reason=search%7Corganic
920475448,Квартира в ЖК Орандж сіті,11 500 грн.,11500.0,False,27 м²,Голосіївський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/kvartira-v-zhk-orandzh-st-ID10idIc.html?search_reason=search%7Corganic
920408780,"Довгострокова оренда дизайнерської квартири, вул. Кахи Бендукідзе 2",76 987.17 грн.,76987.17,False,80 м²,Печерський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/dovgostrokova-orenda-dizaynersko-kvartiri-vul-kahi-bendukdze-2-ID10hVmU.html?search_reason=search%7Corganic
919986202,Без % Оренда ексклюзивної vip 2-кімн квартири вул Саксаганського 31,153 974.33 грн.,153974.33,False,100 м²,Печерський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/bez-orenda-eksklyuzivno-vip-2-kmn-kvartiri-vul-saksaganskogo-31-ID10gar8.html?search_reason=search%7Corganic
919600547,Сдам 1 КІМНАТНУ квартиру вул. Райдужна 37,8 500 грн.,8500.0,False,39 м²,Дніпровський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/sdam-1-kmnatnu-kvartiru-vul-rayduzhna-37-ID10ey6T.html?search_reason=search%7Corganic
921020937,"Здам 2к квартиру Нивки | БЕЗ КОМІСІЇ, торг | Роздільні кімн, балкон",17 500 грн.,17500.0,False,48 м²,Шевченківський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/zdam-2k-kvartiru-nivki-bez-koms-torg-rozdln-kmn-balkon-ID10kwCp.html?search_reason=search%7Corganic
920832940,Стильна 3-кімнатна квартира з дизайнерським ремонтом у ЖК Комфорт таун,39 000 грн.,39000.0,False,75 м²,Дніпровський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/stilna-3-kmnatna-kvartira-z-dizaynerskim-remontom-u-zhk-komfort-taun-ID10jIIc.html?search_reason=search%7Corganic
919158195,"Оренда 1к квартири Воскресенка, до метро 10 хв",8 000 грн.,8000.0,False,30 м²,Дніпровський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-1k-kvartiri-voskresenka-do-metro-10-hv-ID10cH2b.html?search_reason=search%7Corganic
919259652,Аренда Гоголевская Паркинг Шевченковкий р-н Золотые ворота,153 974.33 грн.,153974.33,False,245 м²,Шевченківський,Київ,21 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/arenda-gogolevskaya-parking-shevchenkovkiy-r-n-zolotye-vorota-ID10d7qA.html?search_reason=search%7Cpromoted
919243145,"Парк   метро Шулявська 12 хв. Центр, перша здача, 2-х.кім.сучасна",26 395.60 грн.,26395.6,False,95 м²,Шевченківський,Київ,24 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/park-metro-shulyavska-12-hv-tsentr-persha-zdacha-2-h-km-suchasna-ID10d38l.html?search_reason=search%7Cpromoted
919499665,"Бориспільська, 25а, ЖК Оберіг-1, 1-к тепла комфортна квартира",15 000 грн.,15000.0,False,41.70 м²,Дарницький,Київ,09 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/borisplska-25a-zhk-oberg-1-1-k-tepla-komfortna-kvartira-ID10e7RL.html?search_reason=search%7Cpromoted
921036757,Здам 1 кім. Квартиру. ЖК «Освіти» вул. Освіти,22 999 грн.,22999.0,False,47 м²,Солом'янський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/zdam-1-km-kvartiru-zhk-osvti-vul-osvti-ID10kzJz.html?search_reason=search%7Corganic
921008829,"Без комісіі. Здам 2-х кімнатну квартиру м. Політехнічний інститут, КПІ 5 хвилин пішки",24 900 грн.,24900.0,False,46 м²,Шевченківський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/bez-koms-zdam-2-h-kmnatnu-kvartiru-m-poltehnchniy-nstitut-kp-5-hvilin-pshki-ID10kst7.html?search_reason=search%7Corganic
919736196,"ВЛАСНИК, ХАЗЯЙКА здає 1к кв по КУБАНСЬКОЇ УКРАЇНИ 20 після кап ремонту із усім необхідним для комфортного життя",8 990 грн.,8990.0,False,30 м²,Деснянський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/vlasnik-hazyayka-zda-1k-kv-po-kubansko-ukrani-20-pslya-kap-remontu-z-usm-neobhdnim-dlya-komfortnogo-zhittya-ID10f7oM.html?search_reason=search%7Corganic
919963320,2-к після ремонту метро Святошин Житомирська Газ Низький поверх,17 000 грн.,17000.0,False,47 м²,Святошинський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/2-k-pslya-remontu-metro-svyatoshin-zhitomirska-gaz-nizkiy-poverh-ID10g4u4.html?search_reason=search%7Corganic
921230575,Оренда квартири довгостроково Голосіївський район 9000грн,9 000 грн.,9000.0,False,24 м²,Голосіївський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-kvartiri-dovgostrokovo-golosvskiy-rayon-9000grn-ID10lo9F.html?search_reason=search%7Corganic
919531390,Довгострокова оренда 2-х кімнатної квартири на пр. Науки 42/1/к11,19 000 грн.,19000.0,False,65 м²,Голосіївський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/dovgostrokova-orenda-2-h-kmnatno-kvartiri-na-pr-nauki-42-1-k11-ID10eg7s.html?search_reason=search%7Corganic
920545374,"Довгострокова оренда 2-кімнатної квартири, Позняки, власник",18 000 грн.Договірна,18000.0,True,60 м²,Дарницький,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/dovgostrokova-orenda-2-kmnatno-kvartiri-poznyaki-vlasnik-ID10iwU2.html?search_reason=search%7Corganic
919774183,Дизайнерська та видова 2к 75м2 з живленням 10 кВт в ЖК Республіка,65 989 грн.,65989.0,False,75 м²,Голосіївський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/dizaynerska-ta-vidova-2k-75m2-z-zhivlennyam-10-kvt-v-zhk-respublka-ID10fhht.html?search_reason=search%7Corganic
919477114,"Сдается двухкомнатная раздельная квартира. Братства тарасовцевул 9, Дарницкий р-н, ст м Харьковская 4 минуты пешком",13 000 грн.,13000.0,False,54 м²,Дарницький,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/sdaetsya-dvuhkomnatnaya-razdelnaya-kvartira-bratstva-tarasovtsevul-9-darnitskiy-r-n-st-m-harkovskaya-4-minuty-peshkom-ID10e202.html?search_reason=search%7Corganic
920317995,"Оренда однокімнатної квартири ЖК Галактика, в. Сверстюка, Лівобережна",20 000 грн.,20000.0,False,44 м²,Дніпровський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-odnokmnatno-kvartiri-zhk-galaktika-v-sverstyuka-lvoberezhna-ID10hyKD.html?search_reason=search%7Corganic
919207052,"3к квартира оренда видова, Печерськ. ЖК Карнегі Тауер, Кловський узвіз 7а, Мечникова",70 388.27 грн.,70388.27,False,160 м²,Печерський,Київ,24 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/3k-kvartira-orenda-vidova-pechersk-zhk-karneg-tauer-klovskiy-uzvz-7a-mechnikova-ID10cTKc.html?search_reason=search%7Cpromoted
921069367,Однокімнатна квартира Троєщина оренда вул. О. Екстер,10 000 грн.,10000.0,False,43 м²,Деснянський,Київ,20 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/odnokmnatna-kvartira-troschina-orenda-vul-o-ekster-ID10kIdx.html?search_reason=search%7Cpromoted
921427728,Сдам свою 1 комн. квартиру ; ЖК ‘Сказка’ ; ул. Ак.Лебедева 1 ; 3/7 этаж,13 500 грн.Договірна,13500.0,True,38 м²,Голосіївський,Київ,24 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/sdam-svoyu-1-komn-kvartiru-zhk-skazka-ul-ak-lebedeva-1-3-7-etazh-ID10mdry.html?search_reason=search%7Cpromoted
919860562,Оренда 2-кім. квартири на Харківському шосе 152,15 200 грн.,15200.0,False,75.30 м²,Дарницький,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/orenda-2-km-kvartiri-na-harkvskomu-shose-152-ID10fDKG.html?search_reason=search%7Corganic
919655207,Власник. Оренда квартири ЖК Манхеттен Manhattan,31 000 грн.,31000.0,False,52 м²,Шевченківський,Київ,26 квітня 2026 р.,https://www.olx.ua/d/uk/obyavlenie/vlasnik-orenda-kvartiri-zhk-manhetten-manhattan-ID10eMkw.html?search_reason=search%7Corganic
